2022-06-27T06:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-27T07:30:02+02:00;"AVIA XPress TS Raml";2.034
2022-06-27T08:30:01+02:00;"AVIA XPress TS Raml";2.019
2022-06-27T09:30:02+02:00;"AVIA XPress TS Raml";2.018
2022-06-27T10:30:01+02:00;"AVIA XPress TS Raml";2.018
2022-06-27T11:30:01+02:00;"AVIA XPress TS Raml";2.017
2022-06-27T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T13:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T15:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T16:30:07+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T17:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T18:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T19:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T20:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T21:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-27T23:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T01:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T02:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T07:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T09:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T10:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T13:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T15:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T16:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T17:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T18:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T19:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T20:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T21:30:03+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T22:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-28T23:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T02:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T03:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T04:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T06:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T07:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T08:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T10:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T13:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T15:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T16:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T17:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T18:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T19:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T20:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T21:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T22:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-29T23:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T00:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T01:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T02:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T07:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T08:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T10:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.034
2022-06-30T12:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
2022-06-30T14:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.049
